feature_name,sample,index,feature_value,shap_effect,shap_effect_sd,intercept,lo,med,hi,mae
ALB,127,1,0.5283018867924529,-0.3046798212020647,0.7175318089554434,3.573154821573087,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.7106125187157549
EGFR,127,1,0.6461632155907432,-0.3414425494501362,0.36003829052773284,3.573154821573087,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.3324766833303151
AGE,128,1,0.2916368834882059,-0.03472756999728679,0.13088881621824117,2.668809084330787,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.08493695426179378
WT,128,1,0.09204840103716502,-0.8269035427654365,0.9698410597567255,2.668809084330787,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.7165794541000483
ALB,128,1,0.5283018867924529,-0.40182142963055156,0.9969972215075467,2.668809084330787,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.7754673920807122
EGFR,128,1,0.6461632155907432,0.3487803537018776,0.48927558225547546,2.668809084330787,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.39831329205205607
AGE,129,1,0.2916368834882059,-0.016118881917999456,0.09796360720322174,3.3871652563424806,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.12093787558154666
WT,129,1,0.09204840103716502,-0.7028159824232909,0.6743952405155867,3.3871652563424806,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.586297650524731
ALB,129,1,0.5283018867924529,-0.06932958810394949,0.3557559276414371,3.3871652563424806,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.3281545964460543
EGFR,129,1,0.6461632155907432,-0.0686453329544342,0.06647608216438994,3.3871652563424806,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.05956049857282788
AGE,130,1,0.2916368834882059,-0.010911748917572921,0.04972845434765643,3.8881573076119156,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.06202544747036349
WT,130,1,0.09204840103716502,-0.7259421152460339,0.725251182594263,3.8881573076119156,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.5580702662003928
ALB,130,1,0.5283018867924529,-0.09293986494706198,0.38252004492375785,3.8881573076119156,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.3337133856406673
EGFR,130,1,0.6461632155907432,-0.05391157942653972,0.10489685356122266,3.8881573076119156,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.07801668760675694
AGE,131,1,0.2916368834882059,-0.0024865673097324015,0.015421061629910613,4.133475571667443,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.010362812892275195
WT,131,1,0.09204840103716502,-1.2655927953704433,1.1432563556698512,4.133475571667443,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.8891377295483932
ALB,131,1,0.5283018867924529,-0.27003736551962954,0.754233654164956,4.133475571667443,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.6850197243597907
EGFR,131,1,0.6461632155907432,0.33622231585341233,0.3637003552063391,4.133475571667443,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.3321827050381608
AGE,132,1,0.2916368834882059,0.0006172684608715851,0.07568655642848228,3.1248708648394063,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.0699388055690948
WT,132,1,0.09204840103716502,-1.5527565813722335,1.729723774738031,3.1248708648394063,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,1.3323702761842442
ALB,132,1,0.5283018867924529,-0.24092189821847204,0.7764264171050723,3.1248708648394063,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.6624366621028333
EGFR,132,1,0.6461632155907432,0.11617881889409032,0.25872109670109694,3.1248708648394063,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.19234823507713877
AGE,133,1,0.2916368834882059,-0.03255894007243489,0.10529474135490495,3.7001374820166495,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.06897452997503797
WT,133,1,0.09204840103716502,-1.4748676550052877,1.5836352279628982,3.7001374820166495,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,1.2382473444403248
ALB,133,1,0.5283018867924529,-0.49132633598556424,1.2516629408356097,3.7001374820166495,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,1.185089249222652
EGFR,133,1,0.6461632155907432,-0.11396203169885404,0.12976149741324003,3.7001374820166495,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.1164541259841139
AGE,134,1,0.2916368834882059,-0.04629647746752818,0.2556970801595686,2.585730438246874,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.301037678212021
WT,134,1,0.09204840103716502,-1.1821159026913923,1.5376029894478362,2.585730438246874,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,1.1680541686616552
ALB,134,1,0.5283018867924529,-0.32281044339235265,0.9648758122603501,2.585730438246874,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.740814825965739
EGFR,134,1,0.6461632155907432,0.04811656055678766,0.08943870481514443,2.585730438246874,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.06714510339654334
AGE,135,1,0.2916368834882059,-0.21170216709593362,0.5610754320295772,1.7041195189727538,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.6788851191674364
WT,135,1,0.09204840103716502,-0.13046723295988727,0.338588811298563,1.7041195189727538,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.2060343117885055
ALB,135,1,0.5283018867924529,-0.2774361862635078,0.6804712208202198,1.7041195189727538,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.6831391812747175
EGFR,135,1,0.6461632155907432,-0.20076956369775506,0.25573687300354175,1.7041195189727538,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.20309440259044098
AGE,136,1,0.2916368834882059,-0.03613944821745739,0.18677800223272686,4.05220786344547,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.18507430344870637
WT,136,1,0.09204840103716502,-2.1393997048735724,2.2347646016550025,4.05220786344547,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,1.7099803661051611
ALB,136,1,0.5283018867924529,-0.3568439286182125,1.0154787735834006,4.05220786344547,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.9133857455945928
EGFR,136,1,0.6461632155907432,0.2625079103684919,0.4727272620717671,4.05220786344547,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.3839187182955245
AGE,137,1,0.2916368834882059,0.00028862177461910223,0.06734330899774704,3.312549104095771,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.035975467526230195
WT,137,1,0.09204840103716502,-1.6545669224814543,1.8187894744252466,3.312549104095771,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,1.3541262312800844
ALB,137,1,0.5283018867924529,-0.39297139437822076,1.0635406511162482,3.312549104095771,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.9348774345868146
EGFR,137,1,0.6461632155907432,0.07743687821089609,0.2861035087359892,3.312549104095771,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.17927844051392958
AGE,138,1,0.2916368834882059,-0.08818639632493212,0.3305973589987719,4.526933874725905,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.28288112818789934
WT,138,1,0.09204840103716502,-1.2501727480198885,1.0451986438567828,4.526933874725905,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.8736113710646056
ALB,138,1,0.5283018867924529,-0.3052602469985447,1.0175988839170294,4.526933874725905,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.9001885444817905
EGFR,138,1,0.6461632155907432,0.13369300339161597,0.2051793698318139,4.526933874725905,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.10584722503204308
AGE,139,1,0.2916368834882059,-0.01900462828398793,0.06770986075415963,4.456114110882368,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.054561030361701686
WT,139,1,0.09204840103716502,-1.967160719112941,1.7567635533957286,4.456114110882368,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,1.381905097264924
ALB,139,1,0.5283018867924529,-0.39640628158595403,1.1677664590920607,4.456114110882368,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,1.1010153181031521
EGFR,139,1,0.6461632155907432,0.06705104511123526,0.21153635937851026,4.456114110882368,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.1271432168043546
AGE,140,1,0.2916368834882059,0.03749240038455173,0.15837144065931266,2.67322203627888,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.18398833035657686
WT,140,1,0.09204840103716502,-1.471425971956344,1.3279356034486103,2.67322203627888,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,1.0851579270913352
ALB,140,1,0.5283018867924529,-0.17261966620946964,0.5577458367184617,2.67322203627888,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.5749209849325148
EGFR,140,1,0.6461632155907432,-0.19930858855270583,0.26137262283636603,2.67322203627888,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.22829604418187463
AGE,141,1,0.2916368834882059,-0.3142138465243599,0.6796408191018246,3.263423978739168,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.5563284374023011
WT,141,1,0.09204840103716502,0.15094250293035974,0.1434572500089663,3.263423978739168,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.11895334083322189
ALB,141,1,0.5283018867924529,-0.05009182161002345,0.24286134595564668,3.263423978739168,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.18545990946548593
EGFR,141,1,0.6461632155907432,0.23460674547864374,0.2486765698170679,3.263423978739168,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.19135072521332697
AGE,142,1,0.2916368834882059,0.008153336678042024,0.031760170306816916,2.640821633288096,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.011884430627778416
WT,142,1,0.09204840103716502,0.08505662212307258,0.06990957037342682,2.640821633288096,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.033491799309318476
ALB,142,1,0.5283018867924529,-0.053590016764621155,0.2162191006483161,2.640821633288096,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.19358199012671423
EGFR,142,1,0.6461632155907432,-0.02519992528250617,0.036657949052331516,2.640821633288096,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.029752432680122665
AGE,143,1,0.2916368834882059,-0.015751891317641046,0.06290030311434064,2.885892357612393,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.056448888302325154
WT,143,1,0.09204840103716502,-0.17841856010598978,0.12092442586600745,2.885892357612393,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.11173334239767813
ALB,143,1,0.5283018867924529,-0.014716244022674924,0.09468534857244593,2.885892357612393,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.0721302918393712
EGFR,143,1,0.6461632155907432,0.03839601152836281,0.047601767580755974,2.885892357612393,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.03704107646688764
AGE,144,1,0.2916368834882059,-0.004503981817164502,0.010603296106783391,1.3101821125884106,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.006401668811741544
WT,144,1,0.09204840103716502,-0.19831981170290094,0.1842179952179262,1.3101821125884106,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.14835615245843156
ALB,144,1,0.5283018867924529,-0.0965376370329224,0.27332410391019274,1.3101821125884106,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.2587852758807051
EGFR,144,1,0.6461632155907432,-0.34321937187987245,0.30732166097129576,1.3101821125884106,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.27412479881849966
AGE,145,1,0.2916368834882059,0.004987169217230561,0.014931359500872968,1.0241624152365503,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.016247010008429447
WT,145,1,0.09204840103716502,0.02793230978015762,0.05003921973457619,1.0241624152365503,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.031340207596257975
ALB,145,1,0.5283018867924529,-0.015875041908898425,0.06654717559025987,1.0241624152365503,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.0543031327989652
EGFR,145,1,0.6461632155907432,-0.357021636979556,0.31694002865636955,1.0241624152365503,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.2569360303401032
AGE,146,1,0.2916368834882059,-0.049044137356067774,0.07508520187873233,3.512905111272914,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.07858315887986501
WT,146,1,0.09204840103716502,-1.7876695902081956,1.9367453819131124,3.512905111272914,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,1.5322485989225803
ALB,146,1,0.5283018867924529,-0.30941703119284,0.8651510211190812,3.512905111272914,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.7780883138931197
EGFR,146,1,0.6461632155907432,0.06955730747027891,0.13358764726674835,3.512905111272914,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.10355911955601722
AGE,147,1,0.2916368834882059,-0.02879946741395191,0.11617902539472803,3.5005856698806763,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.12114722699443299
WT,147,1,0.09204840103716502,-1.8000164728341712,2.1970937811396687,3.5005856698806763,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,1.6274550762044107
ALB,147,1,0.5283018867924529,-0.4951943908294416,1.413511695024948,3.5005856698806763,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,1.2019187238623033
EGFR,147,1,0.6461632155907432,0.07744077165768593,0.1464815687758608,3.5005856698806763,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.11390603550356529
AGE,148,1,0.2916368834882059,-0.03923513320704458,0.13616006955371973,1.466528935847884,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.17817911080018098
WT,148,1,0.09204840103716502,-0.41542651741143166,0.580470636640621,1.466528935847884,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.4322287146492585
ALB,148,1,0.5283018867924529,-0.1963974238495295,0.4911872215221411,1.466528935847884,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.40415935949413095
EGFR,148,1,0.6461632155907432,-0.08059665992059044,0.0867715797927834,1.466528935847884,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.07549762043062863
AGE,149,1,0.2916368834882059,0.025985128003196238,0.24583214145250845,5.192392597440661,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.28611812698425276
WT,149,1,0.09204840103716502,-1.452512565543934,1.3637178781142552,5.192392597440661,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,1.1300920158259755
ALB,149,1,0.5283018867924529,-0.33129681357635504,0.8920370340188144,5.192392597440661,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.8766466781229175
EGFR,149,1,0.6461632155907432,-0.011421146356691314,0.03643637254457101,5.192392597440661,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.02342111114361115
AGE,150,1,0.2916368834882059,0.07611584513156924,0.14012672519373423,5.421017877637762,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.11096481683095959
WT,150,1,0.09204840103716502,-1.3072927575283406,1.335929517397482,5.421017877637762,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,1.0458595476506887
ALB,150,1,0.5283018867924529,-0.3782734581963513,0.8960011747134096,5.421017877637762,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.8507963883303199
EGFR,150,1,0.6461632155907432,-0.07770403724922517,0.10411913675778393,5.421017877637762,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.07918887076985515
AGE,151,1,0.2916368834882059,-0.030899416017148698,0.047433855494728346,4.438285069229181,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.04824972576776863
WT,151,1,0.09204840103716502,-1.716288869038105,1.6193383887557378,4.438285069229181,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,1.259256285179814
ALB,151,1,0.5283018867924529,-0.3185768743887013,0.8821685379084601,4.438285069229181,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.8041326521066746
EGFR,151,1,0.6461632155907432,0.39463645887439275,0.43186539008932456,4.438285069229181,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.3982065673721163
AGE,152,1,0.2916368834882059,-0.08862251532744078,0.2573516067940375,3.8383448474064314,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.2596741468383373
WT,152,1,0.09204840103716502,-1.1123955341880645,0.9456317638640724,3.8383448474064314,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.7285309684931784
ALB,152,1,0.5283018867924529,-0.24725625248433544,0.6512697600239314,3.8383448474064314,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.6329026452906786
EGFR,152,1,0.6461632155907432,-0.30152596680756943,0.30039404277205617,3.8383448474064314,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.2129432644867085
AGE,153,1,0.2916368834882059,-0.06738001290909258,0.18386177235196258,4.464261529301674,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.19477653063781275
WT,153,1,0.09204840103716502,-0.9639900030939232,0.9451889537215904,4.464261529301674,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.7913146675093005
ALB,153,1,0.5283018867924529,-0.09445887355510524,0.25584381493529884,4.464261529301674,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.24674611418834227
EGFR,153,1,0.6461632155907432,0.0020197424610914404,0.028546989907555737,4.464261529301674,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.012666906100595546
AGE,154,1,0.2916368834882059,0.05256515433844756,0.19012007269413903,3.664217544451713,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.2151808975365436
WT,154,1,0.09204840103716502,-1.8105108112075576,2.158949717063932,3.664217544451713,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,1.566252193909656
ALB,154,1,0.5283018867924529,-0.49501846195708643,1.3751908445991385,3.664217544451713,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,1.175918883320914
EGFR,154,1,0.6461632155907432,0.07982914494486118,0.13469109322813919,3.664217544451713,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.10509181841944293
AGE,155,1,0.2916368834882059,-0.07509044501491102,0.23272927996321904,3.698800005059677,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.12018412536524639
WT,155,1,0.09204840103716502,-0.6822981819851246,0.7090195958334011,3.698800005059677,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.5743063284033101
ALB,155,1,0.5283018867924529,-0.42473316647171805,0.6926746491141389,3.698800005059677,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.4461955122436938
EGFR,155,1,0.6461632155907432,-0.3049767708192605,0.43008663618320125,3.698800005059677,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.23285744724094617
AGE,156,1,0.2916368834882059,-0.011266712751892291,0.15525188978527282,4.266007010817991,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.09824091126966607
WT,156,1,0.09204840103716502,-0.9207724838360082,0.7656070599153447,4.266007010817991,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.6513361363634247
ALB,156,1,0.5283018867924529,-0.2840379164069019,0.508699750991527,4.266007010817991,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.4095738831810287
EGFR,156,1,0.6461632155907432,-0.138963955644865,0.3191847227296263,4.266007010817991,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.12358355946644355
AGE,157,1,0.2916368834882059,-0.01497999230495585,0.06474742176590036,2.40183715959567,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.07265477773608042
WT,157,1,0.09204840103716502,-1.731534832184521,2.2194035169678177,2.40183715959567,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,1.5501620759714925
ALB,157,1,0.5283018867924529,-0.35219034667455096,1.1910970231061324,2.40183715959567,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.8771509160902327
EGFR,157,1,0.6461632155907432,0.18912982119958915,0.6106770878667935,2.40183715959567,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.37411135768400033
AGE,158,1,0.2916368834882059,0.046258489530214233,0.14991072914782586,2.344869002604405,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.19161482032320545
WT,158,1,0.09204840103716502,-0.3191996631267287,0.38087388883053175,2.344869002604405,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.2575683804319967
ALB,158,1,0.5283018867924529,-0.08876327165327039,0.28764223364093927,2.344869002604405,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.24135068614618596
EGFR,158,1,0.6461632155907432,0.050597389677456445,0.07915385558931216,2.344869002604405,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.031467474748163346
AGE,159,1,0.2916368834882059,0.0504854276155822,0.22122677985320735,5.020200673431649,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.07527287273345618
WT,159,1,0.09204840103716502,-1.8055642061723303,2.1292424009831796,5.020200673431649,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,1.5655313255898144
ALB,159,1,0.5283018867924529,-0.689170143854458,1.6448520637246709,5.020200673431649,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,1.4502445591524906
EGFR,159,1,0.6461632155907432,0.19357920650358124,0.25286396653514526,5.020200673431649,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.1861166542438092
AGE,160,1,0.2916368834882059,-0.11072377636588525,0.32927852907403454,5.082588263470502,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.3603714068132806
WT,160,1,0.09204840103716502,-1.1996249000183739,1.4458874189801973,5.082588263470502,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,1.0500008317795215
ALB,160,1,0.5283018867924529,-0.3958137505700315,1.1281012062467735,5.082588263470502,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.9742798550612091
EGFR,160,1,0.6461632155907432,0.14346177989656014,0.1990674355853654,5.082588263470502,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.15362255651768988
AGE,161,1,0.2916368834882059,-0.06057139023198901,0.16157662975426063,2.381132428698263,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.1882084711882256
WT,161,1,0.09204840103716502,-0.8406071496548764,0.9444964077587401,2.381132428698263,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.7256416233868695
ALB,161,1,0.5283018867924529,-0.327574688104142,0.7660235750780643,2.381132428698263,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.6564474143930137
EGFR,161,1,0.6461632155907432,-0.11360620671954783,0.10203115352262876,2.381132428698263,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.09416084152600351
AGE,162,1,0.2916368834882059,-0.034762576736688144,0.07816017092737368,2.0931446807825367,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.0706066264607577
WT,162,1,0.09204840103716502,-1.0392537102791133,1.3919175834393211,2.0931446807825367,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,1.041388902848161
ALB,162,1,0.5283018867924529,-0.3320512978410079,0.9515921468073559,2.0931446807825367,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.70100074495336
EGFR,162,1,0.6461632155907432,-0.06298289565519057,0.14205823999068506,2.0931446807825367,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.08740123818811497
AGE,163,1,0.2916368834882059,-0.022487286311937287,0.03641700584365031,3.68318402760481,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.03472200085594426
WT,163,1,0.09204840103716502,-0.7008192537684379,0.7097883513971025,3.68318402760481,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.5563487264745823
ALB,163,1,0.5283018867924529,-0.18475330408277824,0.42749486435838874,3.68318402760481,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.3731730083628554
EGFR,163,1,0.6461632155907432,0.08570241429261133,0.117814422256247,3.68318402760481,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.10277470920263015
AGE,164,1,0.2916368834882059,0.12165821522675803,0.31550184169907874,6.013294948399878,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.22411068794377567
WT,164,1,0.09204840103716502,-1.4302672837380088,1.4403655115603615,6.013294948399878,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,1.1482461300438602
ALB,164,1,0.5283018867924529,-0.3286439396495542,0.8105544918075488,6.013294948399878,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.7752742077486191
EGFR,164,1,0.6461632155907432,-0.7517943432960092,0.750400277357143,6.013294948399878,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.6924933506240752
AGE,165,1,0.2916368834882059,-0.041774525644603926,0.3818996335081643,3.6092056802241403,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.3672910117472936
WT,165,1,0.09204840103716502,-0.7978339608871154,0.6137649028904555,3.6092056802241403,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.5269706579548179
ALB,165,1,0.5283018867924529,-0.3716599529643772,0.899129559897408,3.6092056802241403,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.846387172440409
EGFR,165,1,0.6461632155907432,-0.33497186673720514,0.3288047293576814,3.6092056802241403,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.2625427594726338
AGE,166,1,0.2916368834882059,-0.11385229813194796,0.30678599788746547,3.6880886335065357,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.34310751352133984
WT,166,1,0.09204840103716502,-1.1040327153026026,0.8923330844141113,3.6880886335065357,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.7317550394576688
ALB,166,1,0.5283018867924529,-0.20225143593093065,0.7564531743403119,3.6880886335065357,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.7402707813605308
EGFR,166,1,0.6461632155907432,-0.2935883438158953,0.270172311308896,3.6880886335065357,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.22861029981668654
AGE,167,1,0.2916368834882059,-0.02085267867517997,0.0403633858691653,2.809982046159267,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.041102325164273625
WT,167,1,0.09204840103716502,-0.9445453016068811,1.1271727187821758,2.809982046159267,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.9023545898209918
ALB,167,1,0.5283018867924529,-0.26838336323386214,0.7991005760196727,2.809982046159267,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.7382270478794122
EGFR,167,1,0.6461632155907432,-0.14293813336786013,0.23399773812335142,2.809982046159267,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.17970263454907073
AGE,168,1,0.2916368834882059,-0.053057467153663475,0.19932587587837777,2.6160577730774337,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.22398405330104135
WT,168,1,0.09204840103716502,-0.6587139670848088,0.606920144217411,2.6160577730774337,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,0.4835454273844062
ALB,168,1,0.5283018867924529,-0.1640875741745773,0.5323752036400498,2.6160577730774337,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.4836576881317482
EGFR,168,1,0.6461632155907432,-0.07352462834920649,0.1327672930316903,2.6160577730774337,-0.5034627894902343,-0.06542482165431385,0.31702337879959885,0.07935496063571139
AGE,169,1,0.2916368834882059,-0.004059885437226942,0.0822527558920602,3.1811959341161926,-0.1434807499999787,-0.013703424915425286,0.10951877104161173,0.096483898291099
WT,169,1,0.09204840103716502,-1.2446686367488995,1.3830106293050164,3.1811959341161926,-1.887029289620707,-0.9081599757237802,-0.03492690035629437,1.0425700377335683
ALB,169,1,0.5283018867924529,-0.4181025627469657,1.0479066407171713,3.1811959341161926,-0.5817998517290058,-0.23668833051643043,-0.017721628522373287,0.9102685702014301
